hour,day_of_week,month,demand_index,weather,event_nearby,driver_availability,competitor_price_index,trip_distance_km,is_holiday,surge_multiplier
9,2,10,53.66,0,0,1.144,1.005,6.72,1,2.0812
23,5,3,13.96,0,1,0.577,1.136,6.26,0,1.9025
19,6,7,6.33,0,0,1.083,0.964,11.6,0,1.1062
16,4,11,0.0,2,0,0.562,1.019,0.5,0,2.0822
4,2,10,29.01,0,1,0.335,0.901,12.47,0,2.2624
13,1,4,25.23,1,0,1.273,0.918,1.93,0,1.45
16,4,2,0.0,1,0,1.129,0.86,1.17,0,1.0629
10,4,7,38.54,0,0,0.753,1.119,7.55,0,1.7089
3,1,4,35.78,1,0,0.936,1.011,3.01,0,1.8545
22,2,1,5.7,1,0,1.067,0.989,2.06,0,1.1402
22,1,9,5.78,1,1,0.163,0.886,6.15,1,2.8761
16,0,11,0.0,2,0,0.586,0.947,1.55,0,1.9176
1,4,1,28.29,0,0,1.003,1.217,4.74,0,1.358
20,3,1,16.96,0,0,1.195,1.099,2.14,0,1.2281
21,6,7,7.1,0,1,0.33,0.936,16.29,0,1.8408
0,1,7,18.31,0,0,1.503,1.169,6.23,0,1.0323
17,6,9,18.4,1,1,0.67,0.976,43.24,0,2.2523
6,4,5,49.43,0,0,1.228,0.826,4.56,0,1.6307
21,5,2,0.0,1,0,0.534,1.179,19.6,1,2.0237
5,5,12,62.55,2,0,1.041,1.086,4.32,0,2.6627
5,6,8,46.92,2,0,0.176,0.898,4.64,0,2.8314
13,4,3,8.31,1,0,0.442,1.08,9.73,0,1.6729
22,1,5,8.98,0,0,1.061,1.15,14.81,0,1.0
11,6,6,37.52,0,1,0.803,1.175,8.44,0,2.1121
13,3,3,16.19,2,0,0.761,0.969,2.2,0,2.0036
13,4,6,8.65,0,1,0.574,0.82,12.33,0,1.9139
11,0,5,36.54,0,0,0.92,1.097,0.82,0,1.6437
8,0,11,50.04,1,0,1.04,1.228,3.12,0,2.2437
8,6,7,58.52,0,0,0.841,0.881,9.92,0,2.034
1,0,10,19.71,0,0,0.465,1.315,9.27,0,1.6131
17,3,2,0.0,0,0,0.894,1.075,0.5,0,1.0822
4,2,8,48.33,1,1,0.1,0.765,0.88,0,2.8932
22,0,6,6.95,0,1,0.576,1.027,1.03,0,1.7289
11,6,1,47.95,0,0,0.803,1.336,0.5,0,1.9969
13,6,11,30.59,0,1,0.856,1.109,0.5,0,2.1816
12,1,11,27.12,2,0,1.067,1.092,5.48,0,2.0383
2,2,2,28.52,0,0,0.881,0.917,9.57,0,1.4644
14,1,3,4.89,0,0,0.729,0.957,1.45,0,1.2353
14,3,3,7.68,0,0,0.803,1.014,1.43,0,1.3057
2,0,10,30.21,0,0,1.021,1.002,2.46,0,1.5557
19,4,3,0.0,1,1,0.901,0.905,4.74,0,1.7446
18,6,11,5.64,1,0,1.217,0.865,37.65,0,1.1372
14,0,5,0.04,1,0,1.157,1.033,0.5,1,1.8476
18,3,9,0.0,0,0,1.155,0.949,24.83,0,1.0
7,0,6,41.27,0,0,0.838,0.952,23.91,0,1.8358
22,6,9,15.94,0,0,1.135,1.093,1.33,0,1.0351
12,0,3,15.08,0,0,1.194,1.088,8.41,0,1.2982
22,0,9,7.45,0,0,1.028,0.775,3.05,0,1.0
9,3,4,40.45,2,0,0.668,1.013,16.48,0,2.537
1,0,7,23.48,1,0,0.782,0.96,6.44,0,1.7004
10,5,1,57.47,1,0,0.951,0.983,4.34,0,2.2309
21,4,10,7.99,0,1,0.1,0.893,3.8,0,2.2044
18,6,3,12.15,0,0,0.877,1.163,4.38,0,1.2614
8,6,4,58.36,0,1,0.618,0.998,7.3,0,2.5094
8,4,12,45.75,0,0,1.277,1.082,0.5,0,1.5225
5,2,8,56.47,0,0,1.357,1.025,2.17,0,1.7548
9,2,1,45.26,0,0,1.012,0.929,3.36,0,1.5737
21,2,7,0.0,0,0,1.148,0.967,30.92,0,1.0
23,2,4,10.41,0,0,0.582,1.08,0.5,0,1.4473
7,4,11,50.25,0,1,0.491,0.968,5.83,0,2.63
14,2,3,9.07,0,1,0.942,0.962,15.57,0,1.6518
5,1,8,52.4,1,0,0.346,0.935,5.77,0,2.6176
6,5,5,57.22,0,0,1.163,0.793,0.55,0,1.582
19,3,6,0.0,0,0,1.037,0.885,4.25,0,1.0
16,5,2,22.02,0,0,0.825,0.946,54.29,0,1.3861
3,3,1,42.43,0,0,1.134,1.4,1.32,0,1.4541
7,4,12,50.41,0,0,1.154,0.936,20.25,0,1.6323
12,3,7,22.41,0,0,0.888,1.032,20.66,0,1.6653
23,3,8,7.3,0,0,1.159,0.946,1.87,0,1.1058
13,6,3,37.18,0,1,0.763,1.152,1.36,0,2.21
17,0,6,0.0,0,1,0.77,1.096,4.65,0,1.5941
22,2,12,1.47,1,0,0.834,0.813,1.41,0,1.3153
16,6,1,9.36,0,0,0.672,0.968,5.97,0,1.1667
17,2,4,8.22,0,0,1.364,0.958,1.27,0,1.1
13,6,12,1.34,0,0,0.981,1.224,16.98,0,1.2465
23,6,2,36.12,1,0,0.864,1.03,5.0,1,2.3809
10,0,1,27.46,0,1,0.929,0.983,3.84,0,2.025
9,4,12,60.49,1,0,0.637,1.13,9.94,0,2.3684
12,1,3,13.76,1,1,0.811,1.01,6.71,0,2.1326
19,4,11,0.0,0,0,0.867,1.0,9.91,0,1.1347
15,1,2,3.0,1,0,0.544,1.104,24.13,0,1.6147
13,1,5,11.24,1,0,0.825,0.891,8.28,0,1.6647
2,6,9,54.15,0,0,1.147,1.09,9.4,0,1.7438
17,0,8,0.0,0,0,0.676,1.027,2.04,0,1.1093
5,4,12,44.39,2,0,0.729,1.131,9.29,0,2.628
19,2,2,0.0,1,0,0.666,1.216,15.87,0,1.5041
2,6,7,41.82,0,0,1.221,0.968,7.9,1,1.9137
18,5,11,0.0,0,0,1.131,0.943,8.55,0,1.0
2,4,12,39.94,0,0,0.877,0.932,18.98,0,1.661
11,4,3,27.08,0,0,1.096,0.895,7.19,0,1.2513
7,5,6,66.85,0,1,0.818,0.957,2.97,0,2.547
4,1,12,46.82,1,0,0.663,0.971,4.12,0,1.891
16,1,9,0.0,2,0,0.821,0.971,2.87,0,1.7347
9,2,3,33.46,0,0,0.637,0.922,13.47,0,1.5555
20,5,10,18.37,0,0,0.844,1.153,8.76,0,1.2996
16,5,10,16.48,0,1,1.013,1.297,3.72,0,1.4555
8,2,2,49.68,2,0,0.703,0.957,7.67,0,2.6459
12,5,2,31.3,0,0,0.64,0.768,9.34,0,1.7121
9,1,5,39.0,0,0,0.946,1.046,4.18,0,1.6879
7,4,6,63.3,0,1,0.736,1.094,7.24,0,2.4867
6,1,4,65.66,0,0,1.211,1.003,22.64,0,1.7783
1,3,6,36.56,0,0,1.089,1.093,2.38,0,1.4204
1,3,4,36.43,2,0,1.092,1.046,2.13,0,2.1948
3,1,12,57.96,1,0,1.125,1.199,3.31,0,2.214
8,2,5,49.16,0,0,0.915,1.036,2.68,0,1.776
13,1,7,12.51,1,1,0.906,0.985,20.35,0,1.888
23,4,6,10.56,0,0,0.805,1.166,17.54,0,1.0801
10,3,2,37.73,0,0,1.16,1.083,9.99,0,1.5282
20,0,9,0.0,1,1,0.611,0.976,7.78,0,1.8517
6,2,10,46.85,0,0,0.961,0.801,23.95,0,1.6853
18,0,5,0.0,0,0,1.283,0.953,3.79,0,1.0
3,2,9,50.27,0,0,1.013,1.121,19.6,0,1.8615
1,0,5,26.98,1,0,0.508,1.133,6.79,0,2.0453
22,0,3,8.56,0,0,1.064,0.953,1.82,0,1.0315
21,5,7,21.04,0,0,1.14,1.073,3.31,0,1.2287
20,6,12,3.72,1,0,0.778,0.809,6.43,0,1.4154
22,1,8,15.51,1,0,1.394,0.848,0.5,0,1.217
18,2,12,0.0,0,1,1.337,1.009,0.5,0,1.1459
20,5,5,0.0,0,0,1.181,0.82,3.74,0,1.0
17,3,9,0.0,0,0,1.191,1.01,6.1,0,1.0
20,0,3,0.0,0,0,0.869,1.121,2.15,0,1.1401
6,1,8,73.71,0,0,0.744,0.863,3.34,0,2.2774
10,4,11,33.89,0,0,1.0,0.965,18.16,0,1.447
9,2,2,44.17,1,0,1.06,0.944,4.24,0,1.8428
10,2,10,28.29,0,0,1.287,0.981,1.09,0,1.3076
22,3,1,15.8,0,0,1.073,0.997,1.68,0,1.1526
8,0,7,43.71,2,0,0.92,1.058,1.85,0,2.3479
2,1,10,26.33,1,1,0.729,1.204,9.03,0,2.3089
23,0,12,4.23,2,0,0.838,0.919,5.48,0,1.8053
4,1,5,57.93,0,0,0.96,1.21,5.41,0,1.9684
22,3,12,0.0,0,0,0.745,1.092,9.81,0,1.0442
0,0,7,27.67,0,1,0.656,1.11,17.43,0,2.2712
0,4,3,13.11,0,0,0.867,0.914,4.5,0,1.2856
19,3,3,0.0,0,1,0.899,1.137,26.98,0,1.4215
4,3,1,47.17,0,0,0.958,1.328,8.66,0,1.5585
18,2,3,0.0,0,0,1.152,0.897,7.06,0,1.0
5,1,1,52.48,0,0,1.563,0.67,7.42,0,1.3654
2,5,4,42.45,0,0,1.257,0.862,1.36,0,1.445
20,0,10,2.7,0,0,0.981,0.769,39.45,0,1.0977
12,1,5,30.82,0,0,1.005,1.01,15.7,0,1.4567
16,3,10,0.0,0,0,1.105,0.878,9.37,1,1.3727
2,0,9,46.0,1,0,1.056,1.17,4.84,0,2.1822
22,4,1,0.0,0,0,0.666,0.922,1.32,0,1.2682
2,1,8,29.32,1,1,0.548,1.185,3.5,0,2.4113
20,1,4,0.0,0,0,0.785,1.111,5.5,0,1.2637
22,4,4,9.22,0,1,0.866,1.062,0.85,0,1.7262
12,5,1,26.79,0,0,0.608,0.895,21.87,0,1.5375
1,5,12,43.42,0,1,0.8,1.113,3.66,0,2.1754
2,3,8,34.35,2,0,0.539,0.6,10.15,0,2.3277
19,5,5,9.67,0,0,0.486,1.005,7.06,0,1.1532
15,1,3,14.25,1,1,0.515,0.904,0.5,0,2.1753
20,2,5,0.0,0,0,1.039,0.856,9.59,0,1.0
11,2,7,25.02,1,0,0.591,1.247,4.66,0,2.0187
8,0,9,45.06,0,0,1.135,0.914,0.59,0,1.5466
15,4,11,0.0,1,0,0.943,1.238,9.41,0,1.5536
3,3,9,52.32,0,0,0.879,0.894,2.38,0,1.9029
19,2,7,1.35,0,0,1.352,0.971,5.67,1,1.226
17,0,9,0.0,1,1,0.1,1.027,5.74,1,2.8394
0,6,12,35.69,2,0,0.827,0.993,7.82,0,2.3054
6,0,9,47.8,0,0,1.3,1.315,17.27,0,1.5225
19,5,12,15.49,0,0,0.864,0.842,0.5,0,1.2541
11,1,3,18.93,1,1,0.381,1.066,0.5,0,2.4212
7,3,5,52.86,2,0,1.186,1.267,0.89,0,2.2944
7,6,2,70.79,0,0,0.93,1.056,6.93,0,2.0508
23,6,10,29.51,0,0,0.909,0.811,3.22,0,1.4836
21,6,5,15.92,0,0,1.361,1.016,18.8,0,1.0744
8,6,7,55.85,2,0,1.132,0.982,1.2,0,2.4944
13,5,5,35.56,2,0,0.71,0.853,5.21,0,2.3431
19,5,8,5.04,0,0,0.515,0.988,1.94,0,1.3611
4,6,10,48.06,1,0,0.565,0.808,23.85,0,2.1505
19,2,2,0.0,1,1,0.441,1.408,14.03,0,2.1723
20,4,6,0.0,0,1,1.044,0.896,7.46,0,1.3617
1,5,10,40.87,1,0,0.929,1.041,4.25,0,1.9834
20,1,6,0.08,1,0,1.119,0.841,11.18,0,1.1591
9,2,4,37.69,1,0,1.339,0.873,4.1,0,1.5733
23,0,1,8.13,1,0,0.578,0.915,2.82,0,1.6065
8,5,6,52.78,1,0,0.962,1.05,8.21,0,2.0514
6,4,9,38.81,0,1,0.723,0.92,1.01,0,2.2863
22,0,12,3.08,0,0,0.903,0.916,23.26,0,1.0787
21,5,1,19.25,1,0,0.705,1.109,13.1,0,1.8406
17,1,6,0.0,0,0,1.454,1.05,2.03,0,1.0
11,4,12,16.88,1,0,0.936,1.025,1.78,0,1.582
10,4,4,34.53,0,0,1.472,1.079,2.07,0,1.1931
9,1,9,30.63,0,0,0.935,0.912,1.81,0,1.533
12,6,9,35.76,1,0,0.336,1.232,7.63,0,2.402
8,0,7,47.3,2,0,0.717,0.938,4.04,0,2.5382
15,5,1,4.44,0,0,1.108,0.98,4.59,0,1.0
20,4,3,0.0,0,0,0.985,1.009,0.5,0,1.0717
21,3,1,9.32,1,0,0.976,1.099,26.35,0,1.6412
16,3,5,3.52,1,0,0.757,0.874,7.49,1,2.1971
4,5,7,70.9,1,0,1.24,0.869,0.5,0,2.1299
5,0,5,54.35,0,0,1.387,1.44,3.33,0,1.7242
9,4,3,31.77,0,0,1.443,0.952,6.43,0,1.1994
10,6,5,50.02,0,0,0.902,0.82,25.43,0,1.6886
1,0,9,27.45,0,1,0.774,1.007,1.91,1,2.4442
6,3,3,46.29,0,0,0.773,0.924,1.96,1,2.2352
13,4,10,15.55,0,0,1.351,1.02,1.77,0,1.0351
3,4,6,56.91,0,1,0.833,0.951,0.5,1,2.8626
4,5,2,71.26,0,0,1.055,0.794,9.1,0,2.0606
18,5,4,2.71,0,1,1.073,1.079,9.18,0,1.3881
20,5,7,15.2,0,1,0.846,1.124,5.95,0,1.7593
19,5,9,2.47,0,1,0.719,1.033,3.45,0,1.6128
9,0,4,44.41,0,0,0.848,0.806,6.49,0,1.8386
5,6,10,72.6,0,0,1.488,0.947,0.87,1,2.289
1,4,3,31.23,0,0,0.715,0.96,1.06,0,1.6111
2,0,7,42.67,0,0,1.288,0.6,7.9,0,1.335
14,6,2,9.48,2,0,0.674,0.829,13.0,0,1.8858
9,2,4,44.65,0,0,1.137,1.006,25.71,0,1.5797
16,6,5,0.0,0,1,0.25,0.772,1.52,0,1.9148
6,2,3,54.12,0,0,1.187,0.952,1.69,0,1.7949
1,6,5,41.03,0,0,0.511,1.076,7.63,0,2.0427
6,6,2,56.84,1,0,0.855,0.848,11.2,0,2.3053
14,3,8,0.0,0,0,1.069,0.835,2.6,0,1.0
2,3,5,41.21,0,0,0.856,0.946,8.08,0,1.7646
4,1,8,39.07,0,0,1.08,0.94,2.74,0,1.4357
21,2,12,0.0,0,0,0.983,1.191,5.29,1,1.6881
7,6,3,74.82,1,0,0.616,0.937,3.38,0,2.5887
3,6,2,48.88,1,0,1.307,0.743,0.76,0,1.7637
17,2,9,0.0,1,0,0.425,1.126,2.48,0,1.7094
18,6,5,2.35,2,0,1.239,1.008,4.24,1,1.9381
7,5,8,84.02,2,0,0.444,1.137,6.05,0,3.3994
22,5,10,23.42,2,1,0.858,1.027,0.5,0,2.4522
5,1,5,57.56,0,0,0.732,0.89,1.17,1,2.4024
4,0,6,51.92,1,0,0.722,1.269,1.6,0,2.3611
4,2,12,46.39,2,1,0.261,0.998,2.04,0,3.2508
16,5,2,0.34,1,0,0.642,0.716,20.54,0,1.4034
5,2,11,55.15,2,0,0.449,0.976,1.0,0,2.9446
12,6,1,29.71,0,0,1.162,0.938,5.35,0,1.1749
8,3,2,41.92,0,0,0.676,1.071,5.18,0,1.9105
23,1,2,22.24,1,0,0.883,1.029,6.81,0,1.719
11,1,9,29.19,0,0,1.099,1.03,31.06,0,1.334
9,3,7,55.88,2,1,0.738,1.251,7.07,0,3.1771
0,6,5,51.65,1,1,1.09,1.161,0.51,0,2.7096
10,2,9,36.28,0,0,1.207,0.988,2.05,1,1.9916
5,4,8,39.52,1,0,0.687,0.685,9.89,0,2.0426
2,1,10,37.44,0,0,0.733,0.897,1.39,0,1.8051
5,2,7,39.97,0,0,0.694,1.16,9.44,1,2.3357
8,0,5,61.55,2,1,0.794,0.996,9.3,1,3.5745
21,6,8,24.99,1,0,1.274,0.757,6.04,0,1.5089
7,1,10,47.12,0,0,1.226,1.051,2.52,0,1.7224
14,3,5,11.68,1,0,1.272,1.047,1.39,0,1.0605
21,6,11,21.48,0,0,1.037,1.129,0.5,0,1.3468
5,1,12,45.58,0,0,0.76,0.801,26.43,0,1.8423
22,3,5,8.8,0,1,1.066,1.158,1.22,0,1.5294
10,0,5,39.59,0,0,0.706,1.045,1.54,0,1.6459
9,2,2,41.21,1,1,0.356,1.031,0.98,0,2.6276
10,3,9,33.26,1,0,0.721,0.934,8.54,0,2.0394
3,3,10,30.31,0,1,1.272,0.877,12.24,0,1.8969
12,5,6,32.18,0,1,0.321,1.009,10.17,0,2.1107
7,0,12,35.32,0,0,1.371,0.927,3.06,0,1.2646
19,4,2,0.0,1,0,0.889,0.904,2.58,0,1.2624
14,1,1,4.89,1,0,1.23,1.451,5.21,0,1.181
6,6,4,77.17,1,1,0.588,1.165,0.93,0,3.068
0,5,4,37.4,1,0,0.447,0.764,4.99,0,2.0425
8,4,5,47.62,0,0,0.959,0.965,3.83,0,1.66
22,1,4,0.0,1,0,0.59,1.001,0.62,0,1.3705
7,0,1,41.34,1,0,1.035,1.093,9.59,0,1.5652
1,0,2,20.56,1,0,0.859,1.251,6.3,0,1.8065
13,4,12,11.33,0,0,0.559,0.62,6.46,0,1.3036
11,0,6,36.36,0,0,0.613,0.804,4.1,0,1.6708
22,2,11,0.0,1,0,0.768,1.133,2.85,0,1.4342
16,4,10,0.0,0,0,0.806,1.077,10.82,0,1.2369
18,3,9,0.0,0,0,1.251,1.03,7.21,0,1.0
5,3,8,65.39,0,1,0.84,1.216,0.56,0,2.4278
20,0,7,2.87,0,0,0.775,0.937,12.6,0,1.3405
4,0,7,49.15,1,0,1.218,1.005,9.56,0,1.9352
5,1,1,47.9,0,0,0.883,0.989,2.57,0,1.8666
2,6,5,50.79,0,0,0.47,1.003,19.68,0,1.9771
15,4,4,0.0,1,0,1.022,1.127,47.36,0,1.2583
17,5,5,1.02,0,0,0.717,1.162,6.31,0,1.1787
13,4,12,18.73,0,0,0.806,0.946,4.18,0,1.4335
14,2,6,7.86,0,0,1.51,1.213,38.29,0,1.0
3,6,6,55.89,0,0,1.181,1.13,6.27,0,1.9181
10,3,10,31.37,0,0,0.837,0.821,38.06,0,1.6044
4,6,5,48.17,1,0,0.584,0.867,0.59,0,2.2295
8,3,3,44.02,0,0,1.177,1.025,2.23,0,1.6335
4,2,3,44.1,0,0,1.297,1.433,6.03,0,1.827
6,1,8,46.49,2,0,0.751,1.09,0.53,0,2.5448
17,2,8,0.0,0,0,1.295,1.108,5.05,0,1.0
17,1,12,0.0,0,1,1.059,0.759,36.83,0,1.2609
19,1,8,0.0,0,0,1.02,1.014,7.43,0,1.0
23,6,11,18.87,0,0,0.972,1.13,1.74,1,1.7714
1,5,7,47.74,0,1,1.132,1.033,10.77,0,1.9876
22,1,11,0.0,2,1,0.57,1.021,6.21,0,2.2545
12,6,5,47.23,0,0,1.029,1.048,7.85,0,1.8247
12,0,12,18.71,1,1,0.764,1.12,10.1,0,2.0311
16,0,6,0.0,0,0,0.702,0.964,8.5,0,1.0451
21,1,6,13.19,1,0,0.786,0.871,3.37,0,1.6657
16,2,11,0.0,1,0,0.628,0.921,10.98,0,1.5011
5,2,9,51.9,0,0,0.591,0.984,5.36,0,2.0426
13,2,5,11.71,0,0,0.979,0.834,22.04,0,1.0
20,0,11,2.54,0,0,1.255,1.311,2.61,0,1.0
13,5,7,32.14,0,0,0.874,0.971,2.94,0,1.6469
11,6,9,32.85,1,0,0.764,0.982,0.57,0,1.9433
4,1,9,28.95,0,1,0.501,0.835,11.09,0,1.9645
4,3,1,45.39,2,0,0.567,1.219,19.65,0,2.6849
3,2,12,50.56,0,0,1.379,1.068,1.66,0,1.4398
22,6,7,12.83,0,1,0.938,0.843,10.19,0,1.6985
12,6,9,34.87,0,1,0.676,1.153,15.79,0,2.1187
3,5,4,45.53,0,0,1.009,0.898,18.2,0,1.4484
17,0,3,0.0,0,0,1.375,1.03,0.5,0,1.0
15,4,1,0.0,0,0,1.613,0.865,1.48,0,1.0
17,1,7,0.0,0,0,0.932,0.796,6.49,0,1.1397
1,2,8,9.03,0,0,1.357,0.914,2.93,0,1.0
22,0,9,0.0,1,0,0.412,1.085,5.45,0,1.5889
3,4,3,28.12,0,0,1.324,1.078,12.54,0,1.1842
19,1,3,0.0,2,0,0.962,1.033,2.31,0,1.6302
16,3,1,2.83,1,0,0.72,1.15,13.02,0,1.5725
19,1,5,0.0,1,0,0.421,0.874,19.11,1,2.1665
5,1,8,51.62,0,0,1.29,0.939,1.67,0,1.6306
17,6,7,6.41,1,0,0.475,1.062,9.25,0,1.8137
19,2,7,0.0,0,0,0.922,0.89,3.06,0,1.0
6,5,4,64.63,2,0,0.967,1.019,11.79,0,2.7304
12,1,1,19.7,1,0,0.572,0.919,2.73,0,1.8722
8,4,7,46.32,1,0,0.734,1.065,19.87,0,2.3983
1,4,3,31.01,0,1,0.445,0.77,5.04,0,2.1202
7,1,12,45.96,2,0,0.966,0.715,1.05,0,2.2506
13,1,5,16.63,0,0,1.159,0.813,5.21,0,1.0039
21,5,9,23.5,0,0,0.625,1.124,3.44,0,1.6782
23,4,3,13.31,0,0,0.835,0.991,15.06,0,1.4709
17,4,12,2.48,1,0,0.624,1.066,5.39,0,1.4357
0,2,2,6.98,1,0,1.028,1.022,4.04,0,1.4687
22,3,12,12.42,0,1,0.539,1.121,46.0,0,2.0843
8,4,11,49.52,0,0,0.966,0.995,4.25,0,1.83
8,3,11,40.77,0,0,0.602,0.978,9.38,0,1.8874
1,3,10,25.06,0,1,1.223,0.729,19.96,0,1.5859
15,4,8,3.89,1,0,0.657,0.644,14.51,0,1.6306
3,5,2,51.31,0,1,0.393,0.884,11.79,0,2.7018
12,5,6,48.33,0,0,0.887,1.152,30.21,0,1.897
16,2,6,0.0,1,0,0.636,1.081,2.07,0,1.5213
10,1,2,24.92,1,0,0.923,1.167,3.11,0,1.7186
22,5,5,30.43,0,0,0.437,1.052,6.71,0,1.8006
1,0,11,34.01,0,0,1.22,0.902,0.97,0,1.558
3,1,1,66.99,0,0,0.818,1.36,6.94,0,2.0222
11,0,11,15.29,1,0,0.393,1.108,3.73,0,1.9797
1,4,12,24.5,0,0,0.784,1.189,1.8,1,1.9353
0,1,7,13.69,2,0,0.776,0.788,1.03,0,2.0496
22,1,2,4.42,1,0,0.982,1.075,0.5,0,1.3573
5,0,12,48.44,0,0,0.894,1.088,11.55,0,1.6596
15,2,9,13.67,0,1,0.784,0.892,5.58,1,2.3415
1,5,12,37.86,0,0,1.177,1.026,0.5,0,1.387
13,4,1,17.46,0,0,0.939,0.961,10.86,0,1.3015
19,4,4,0.0,0,0,1.247,0.87,3.26,0,1.0
11,5,6,41.33,1,0,0.818,1.373,8.25,1,2.5814
18,4,3,0.0,2,0,0.717,1.016,9.21,0,1.8926
2,1,6,35.4,0,1,1.103,0.919,1.53,0,1.698
18,6,4,10.51,0,0,1.363,0.896,7.75,0,1.0
10,3,2,33.68,0,0,0.509,1.191,4.7,0,1.9078
3,6,10,44.93,0,0,1.254,0.968,12.22,0,1.5077
16,0,11,0.0,1,0,1.015,0.826,13.71,0,1.1821
16,5,5,25.69,1,0,0.823,1.029,22.67,0,1.797
6,1,10,50.99,0,0,0.523,0.957,6.41,0,1.9042
4,2,12,47.05,0,0,0.877,0.883,0.5,0,1.7598
18,2,8,5.08,0,0,1.283,1.163,9.69,0,1.0
20,1,2,0.0,0,0,0.946,0.929,22.15,0,1.0698
18,0,11,0.0,1,0,0.976,0.859,13.51,0,1.311
8,5,6,49.24,0,0,1.199,1.033,9.49,0,1.5857
16,4,8,0.0,0,1,0.673,0.995,4.5,0,1.6727
8,4,6,46.36,0,0,0.933,1.14,8.69,0,1.7385
13,3,5,22.93,0,0,1.122,0.776,20.1,0,1.191
4,5,3,57.25,0,0,1.006,1.05,9.79,0,1.8793
21,1,8,1.94,2,0,1.143,1.3,5.12,0,1.8316
1,3,12,25.53,0,0,1.107,1.078,11.76,0,1.2788
23,2,10,18.17,0,0,0.556,1.157,8.29,0,1.6535
14,6,12,26.85,1,1,0.503,1.134,0.5,0,2.4375
15,6,2,26.17,0,0,1.147,1.029,14.38,0,1.3963
18,4,10,0.0,0,1,0.866,1.13,11.71,0,1.6582
0,6,9,39.71,2,1,0.424,0.979,0.5,1,3.6196
22,5,8,20.69,0,0,1.072,1.223,7.1,0,1.4454
11,4,6,45.59,0,0,0.808,0.884,1.39,0,1.7482
18,6,11,7.9,1,0,0.757,1.191,2.85,0,1.4246
19,3,9,0.0,1,0,1.024,0.894,3.55,0,1.1596
14,1,6,15.58,2,0,0.714,1.0,6.29,0,2.2517
4,3,8,53.57,0,0,1.116,0.943,25.42,0,1.6361
0,5,12,27.68,0,0,0.857,0.971,17.86,0,1.4531
10,2,12,42.87,0,0,1.226,1.019,7.68,0,1.3355
8,5,5,53.57,0,0,1.169,1.096,5.49,0,1.7287
6,1,7,56.1,0,0,0.852,1.5,5.09,1,2.528
1,5,2,33.78,0,0,1.039,1.006,5.64,0,1.4911
16,2,1,0.0,0,0,1.022,0.948,1.93,0,1.0
15,1,8,6.41,0,0,1.491,1.154,4.64,0,1.0
15,3,5,0.0,0,0,0.819,0.956,0.5,0,1.099
13,0,9,5.52,0,0,1.181,1.268,18.7,0,1.0
1,3,7,11.01,0,0,1.175,0.942,0.65,0,1.026
18,1,4,0.0,0,1,0.829,0.906,4.3,0,1.5754
2,5,5,55.99,0,1,1.262,1.009,17.02,0,2.1009
7,2,3,56.64,0,0,1.126,0.961,14.75,0,1.7654
20,3,5,5.1,0,1,0.732,1.005,4.17,0,1.7919
18,1,10,0.0,0,0,1.288,1.117,6.04,0,1.0
15,2,4,2.96,1,0,1.269,1.063,2.99,0,1.1187
21,6,3,8.99,0,0,1.207,0.875,10.14,0,1.1296
3,2,8,34.29,0,0,1.072,0.951,54.4,0,1.4381
7,2,4,37.62,1,0,1.016,1.036,4.3,0,1.9136
0,5,10,38.41,1,0,0.667,1.173,1.15,0,2.1756
3,1,4,44.55,0,1,1.007,0.905,18.23,0,1.8963
6,2,11,48.23,0,0,1.154,0.939,12.57,0,1.6169
0,2,8,30.75,0,0,1.269,1.168,1.05,0,1.4428
23,3,5,8.77,1,0,1.349,1.021,1.99,0,1.3892
17,2,5,8.93,0,0,0.982,0.981,0.5,0,1.2388
3,6,5,49.34,0,1,0.592,1.077,24.29,0,2.2032
19,5,11,4.65,1,1,0.677,1.111,5.29,0,2.0823
13,0,6,9.6,0,0,1.218,1.137,4.65,0,1.0874
7,1,5,53.44,0,0,1.303,1.34,1.01,0,1.7557
17,2,1,0.0,0,0,0.97,0.993,0.7,0,1.1145
6,6,1,55.43,0,0,1.038,1.119,3.38,0,1.6546
2,6,6,34.84,0,0,1.257,1.114,9.96,0,1.4714
20,2,2,0.18,0,0,0.889,0.933,8.53,0,1.0144
13,4,3,1.22,1,0,1.036,1.051,1.86,0,1.2108
11,3,6,22.32,0,0,1.012,1.062,6.99,0,1.2797
14,2,2,9.98,0,0,0.759,0.889,2.43,0,1.4326
7,3,6,52.87,0,0,1.278,0.919,7.29,1,2.1141
4,3,12,35.79,0,0,0.263,0.877,0.5,0,1.8739
16,0,6,0.0,1,0,0.819,0.967,10.51,0,1.3701
9,1,2,51.28,0,0,0.769,1.072,15.98,0,1.9625
10,0,10,33.7,0,0,0.898,0.938,4.04,0,1.5766
22,1,2,14.09,2,1,0.731,1.055,5.1,0,2.325
15,4,7,0.0,0,0,0.591,0.93,11.24,0,1.209
15,6,12,11.67,1,0,0.641,1.102,6.32,0,1.73
3,0,12,35.2,0,0,1.52,1.056,21.21,0,1.0847
22,3,9,0.0,0,1,1.112,1.192,4.67,0,1.4172
4,2,1,40.78,1,0,0.692,1.058,5.67,1,2.4996
9,4,8,54.89,0,0,0.859,0.814,3.9,0,1.7843
13,1,4,12.7,1,0,0.981,1.01,0.5,0,1.6045
8,0,6,31.5,0,1,0.743,1.092,0.73,0,2.0772
